idPersonne,idKeyWord,dateAssociation,sigleLabo,nomLabo,codePostal,siteWeb
351,58,2023-02-13 09:55:40,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
351,45,2023-02-13 09:55:40,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
8204,62,2023-02-13 11:25:49,LINEACT CESI,Laboratoire d'Innovation Numérique pour les Entreprises et les Apprentissages au service de la Compétitivité des Territoires,92074,https://www.google.com/
1900,45,2023-02-13 11:26:06,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
1900,57,2023-02-13 11:26:06,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
1900,59,2023-02-13 11:26:06,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
1900,62,2023-02-13 11:26:06,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
347,4,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,5,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,6,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,7,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,8,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,12,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,51,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
347,56,2023-02-13 11:26:47,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
1094,39,2023-02-13 11:26:50,GREYC,"Groupe de Recherche en Informatique, Image, Automatique et Instrumentation de Caen",14032,https://www.google.com/
1094,45,2023-02-13 11:26:50,GREYC,"Groupe de Recherche en Informatique, Image, Automatique et Instrumentation de Caen",14032,https://www.google.com/
1094,59,2023-02-13 11:26:50,GREYC,"Groupe de Recherche en Informatique, Image, Automatique et Instrumentation de Caen",14032,https://www.google.com/
6478,38,2023-02-13 11:27:07,LIRIS,Laboratoire d'Informatique en Image et Systèmes d'information,69622,https://www.google.com/
6478,39,2023-02-13 11:27:07,LIRIS,Laboratoire d'Informatique en Image et Systèmes d'information,69622,https://www.google.com/
6478,42,2023-02-13 11:27:07,LIRIS,Laboratoire d'Informatique en Image et Systèmes d'information,69622,https://www.google.com/
8181,10,2023-02-13 11:27:07,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
8181,18,2023-02-13 11:27:07,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
8181,38,2023-02-13 11:27:07,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
8181,39,2023-02-13 11:27:07,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
8181,42,2023-02-13 11:27:07,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
8181,56,2023-02-13 11:27:07,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
7677,38,2023-02-13 11:27:26,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
7677,39,2023-02-13 11:27:26,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
7677,45,2023-02-13 11:27:26,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
7658,22,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
7658,38,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
7658,39,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
7658,42,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
7658,45,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
7658,59,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
7658,62,2023-02-13 11:27:46,Heudiasyc,Heuristique et Diagnostic des Systèmes Complexes,60203,https://www.google.com/
911,3,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,5,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,6,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,23,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,38,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,39,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,42,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
911,45,2023-02-13 11:27:48,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
2141,38,2023-02-13 11:28:03,CRIStAL,"Centre de Recherche en Informatique, Signal et Automatique de Lille",59655,https://www.google.com/
6114,38,2023-02-13 11:28:11,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
6114,39,2023-02-13 11:28:11,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
6114,44,2023-02-13 11:28:11,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
6114,45,2023-02-13 11:28:11,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
7682,37,2023-02-13 11:28:59,LABRI,Laboratoire Bordelais de Recherche en Informatique,33405,https://www.google.com/
7682,38,2023-02-13 11:28:59,LABRI,Laboratoire Bordelais de Recherche en Informatique,33405,https://www.google.com/
7682,39,2023-02-13 11:28:59,LABRI,Laboratoire Bordelais de Recherche en Informatique,33405,https://www.google.com/
7682,56,2023-02-13 11:28:59,LABRI,Laboratoire Bordelais de Recherche en Informatique,33405,https://www.google.com/
8143,5,2023-02-13 11:29:09,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
8143,12,2023-02-13 11:29:09,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
8143,41,2023-02-13 11:29:09,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
8143,42,2023-02-13 11:29:09,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
8143,44,2023-02-13 11:29:09,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
2422,38,2023-02-13 11:29:29,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
2422,39,2023-02-13 11:29:29,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
2422,56,2023-02-13 11:29:29,LITIS,"Laboratoire d'Informatique, Traitement de l'Information et des Systèmes",76801,https://www.google.com/
2041,5,2023-02-13 11:29:33,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
2041,41,2023-02-13 11:29:33,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
2041,55,2023-02-13 11:29:33,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
2041,56,2023-02-13 11:29:33,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
1358,19,2023-02-13 11:29:37,ImVIA,Laboratoire Imagerie et Vision Artificielle,21078,https://www.google.com/
1358,21,2023-02-13 11:29:37,ImVIA,Laboratoire Imagerie et Vision Artificielle,21078,https://www.google.com/
1358,22,2023-02-13 11:29:37,ImVIA,Laboratoire Imagerie et Vision Artificielle,21078,https://www.google.com/
1358,35,2023-02-13 11:29:37,ImVIA,Laboratoire Imagerie et Vision Artificielle,21078,https://www.google.com/
1358,43,2023-02-13 11:29:37,ImVIA,Laboratoire Imagerie et Vision Artificielle,21078,https://www.google.com/
1358,45,2023-02-13 11:29:37,ImVIA,Laboratoire Imagerie et Vision Artificielle,21078,https://www.google.com/
8031,39,2023-02-13 11:29:41,GREYC,"Groupe de Recherche en Informatique, Image, Automatique et Instrumentation de Caen",14032,https://www.google.com/
8031,40,2023-02-13 11:29:41,GREYC,"Groupe de Recherche en Informatique, Image, Automatique et Instrumentation de Caen",14032,https://www.google.com/
8031,45,2023-02-13 11:29:41,GREYC,"Groupe de Recherche en Informatique, Image, Automatique et Instrumentation de Caen",14032,https://www.google.com/
923,56,2023-02-13 11:30:01,PRISME,Laboratoire de Recherche Pluridisciplinaire en Ingénierie des Systèmes et Mécanique Energétique,45072,https://www.google.com/
923,20,2023-02-13 11:30:01,PRISME,Laboratoire de Recherche Pluridisciplinaire en Ingénierie des Systèmes et Mécanique Energétique,45072,https://www.google.com/
923,3,2023-02-13 11:30:01,PRISME,Laboratoire de Recherche Pluridisciplinaire en Ingénierie des Systèmes et Mécanique Energétique,45072,https://www.google.com/
2268,39,2023-02-13 11:30:34,ISIR,Institut des Systèmes Intelligents et de Robotique,75005,https://www.google.com/
2268,40,2023-02-13 11:30:34,ISIR,Institut des Systèmes Intelligents et de Robotique,75005,https://www.google.com/
2268,45,2023-02-13 11:30:34,ISIR,Institut des Systèmes Intelligents et de Robotique,75005,https://www.google.com/
2268,38,2023-02-13 11:30:34,ISIR,Institut des Systèmes Intelligents et de Robotique,75005,https://www.google.com/
6136,1,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
6136,3,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
6136,8,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
6136,9,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
6136,13,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
6136,29,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
6136,61,2023-02-13 11:30:52,DISP,Décision et Information pour les Systèmes de Production,69621,https://www.google.com/
8061,38,2023-02-13 11:30:58,Thales,Thales Air Systems,91470,https://www.google.com/
8061,46,2023-02-13 11:30:58,Thales,Thales Air Systems,91470,https://www.google.com/
7587,56,2023-02-13 11:31:01,LIP6,Laboratoire d'informatique de Paris 6,75005,https://www.google.com/
7587,45,2023-02-13 11:31:01,LIP6,Laboratoire d'informatique de Paris 6,75005,https://www.google.com/
7587,41,2023-02-13 11:31:01,LIP6,Laboratoire d'informatique de Paris 6,75005,https://www.google.com/
7587,39,2023-02-13 11:31:01,LIP6,Laboratoire d'informatique de Paris 6,75005,https://www.google.com/
7587,38,2023-02-13 11:31:01,LIP6,Laboratoire d'informatique de Paris 6,75005,https://www.google.com/
1112,51,2023-02-13 11:31:07,GIPSA-Lab,Grenoble Images Parole Signal Automatique,38402,https://www.google.com/
1112,38,2023-02-13 11:31:07,GIPSA-Lab,Grenoble Images Parole Signal Automatique,38402,https://www.google.com/
1112,8,2023-02-13 11:31:07,GIPSA-Lab,Grenoble Images Parole Signal Automatique,38402,https://www.google.com/
1112,52,2023-02-13 11:31:07,GIPSA-Lab,Grenoble Images Parole Signal Automatique,38402,https://www.google.com/
5962,5,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,12,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,25,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,38,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,39,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,43,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,51,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
5962,56,2023-02-13 11:32:07,LAUM,Laboratoire d'Acoustique de l'Université du Mans,72017,https://www.google.com/
1618,3,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,5,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,6,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,10,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,38,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,43,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,44,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1618,45,2023-02-13 11:32:31,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
520,56,2023-02-13 11:32:47,LARIS,Laboratoire Angevin de Recherche en Ingénierie des Systèmes,49000,https://www.google.com/
520,45,2023-02-13 11:32:47,LARIS,Laboratoire Angevin de Recherche en Ingénierie des Systèmes,49000,https://www.google.com/
520,1,2023-02-13 11:32:47,LARIS,Laboratoire Angevin de Recherche en Ingénierie des Systèmes,49000,https://www.google.com/
1104,3,2023-02-13 11:33:26,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
1104,43,2023-02-13 11:33:26,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
1104,56,2023-02-13 11:33:26,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
4981,38,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4981,39,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4981,40,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4981,41,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4981,42,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4981,49,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4981,56,2023-02-13 11:33:36,LIMOS,"Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes",63173,https://www.google.com/
4968,5,2023-02-13 11:34:00,ENAC-LAB,Laboratoire ENAC,31055,https://www.google.com/
4968,7,2023-02-13 11:34:00,ENAC-LAB,Laboratoire ENAC,31055,https://www.google.com/
4968,8,2023-02-13 11:34:00,ENAC-LAB,Laboratoire ENAC,31055,https://www.google.com/
4968,38,2023-02-13 11:34:00,ENAC-LAB,Laboratoire ENAC,31055,https://www.google.com/
4968,46,2023-02-13 11:34:00,ENAC-LAB,Laboratoire ENAC,31055,https://www.google.com/
4968,62,2023-02-13 11:34:00,ENAC-LAB,Laboratoire ENAC,31055,https://www.google.com/
442,5,2023-02-13 11:34:54,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
442,38,2023-02-13 11:34:54,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
442,55,2023-02-13 11:34:54,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
442,56,2023-02-13 11:34:54,CREATIS,Centre de recherche en imagerie médicale,69621,https://www.google.com/
402,8,2023-02-13 11:36:12,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
402,9,2023-02-13 11:36:12,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
402,12,2023-02-13 11:36:12,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
402,38,2023-02-13 11:36:12,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
402,49,2023-02-13 11:36:12,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
2324,5,2023-02-13 11:38:42,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
2324,45,2023-02-13 11:38:42,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
2324,59,2023-02-13 11:38:42,IRIT,Institut de recherche en informatique de Toulouse,31062,https://www.google.com/
8182,4,2023-02-13 11:39:00,ISM,Institut des Sciences du Mouvement,13288,https://www.google.com/
8182,59,2023-02-13 11:39:00,ISM,Institut des Sciences du Mouvement,13288,https://www.google.com/
5506,38,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,49,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,3,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,5,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,6,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,7,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,8,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
5506,12,2023-02-13 11:39:07,IRIMAS,"Institut de Recherche en Informatique, Mathématiques, Automatique et Signal",68093,https://www.google.com/
342,29,2023-02-13 11:42:41,IETR,Institut d'Electronique et des Technologies du numéRique,35042,https://www.google.com/
342,25,2023-02-13 11:42:41,IETR,Institut d'Electronique et des Technologies du numéRique,35042,https://www.google.com/
342,44,2023-02-13 11:42:41,IETR,Institut d'Electronique et des Technologies du numéRique,35042,https://www.google.com/
5197,3,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
5197,5,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
5197,8,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
5197,10,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
5197,38,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
5197,39,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
5197,45,2023-02-13 11:43:18,LJK,Laboratoire Jean Kuntzmann,38041,https://www.google.com/
4844,38,2023-02-13 11:43:27,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
4844,39,2023-02-13 11:43:27,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
4844,40,2023-02-13 11:43:27,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
4844,45,2023-02-13 11:43:27,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
4844,58,2023-02-13 11:43:27,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
4844,60,2023-02-13 11:43:27,LIGM,Laboratoire d'Informatique Gaspard Monge,77454,https://www.google.com/
593,1,2023-02-13 11:44:21,L2S,Laboratoire des signaux et systèmes,91192,https://www.google.com/
593,23,2023-02-13 11:44:21,L2S,Laboratoire des signaux et systèmes,91192,https://www.google.com/
593,28,2023-02-13 11:44:21,L2S,Laboratoire des signaux et systèmes,91192,https://www.google.com/
593,29,2023-02-13 11:44:21,L2S,Laboratoire des signaux et systèmes,91192,https://www.google.com/
593,57,2023-02-13 11:44:21,L2S,Laboratoire des signaux et systèmes,91192,https://www.google.com/
593,61,2023-02-13 11:44:21,L2S,Laboratoire des signaux et systèmes,91192,https://www.google.com/
1415,19,2023-02-13 11:45:07,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1415,21,2023-02-13 11:45:07,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1415,22,2023-02-13 11:45:07,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
4085,14,2023-02-13 11:45:23,U2IS,Unité d'Informatique et d'Ingénierie des Systèmes,91672,https://www.google.com/
4085,39,2023-02-13 11:45:23,U2IS,Unité d'Informatique et d'Ingénierie des Systèmes,91672,https://www.google.com/
4085,45,2023-02-13 11:45:23,U2IS,Unité d'Informatique et d'Ingénierie des Systèmes,91672,https://www.google.com/
4085,56,2023-02-13 11:45:23,U2IS,Unité d'Informatique et d'Ingénierie des Systèmes,91672,https://www.google.com/
4085,59,2023-02-13 11:45:23,U2IS,Unité d'Informatique et d'Ingénierie des Systèmes,91672,https://www.google.com/
2810,5,2023-02-13 11:46:48,iCube,"Laboratoire des sciences de l'ingénieur, de l'informatique et de l'imagerie",67412,https://www.google.com/
2810,6,2023-02-13 11:46:48,iCube,"Laboratoire des sciences de l'ingénieur, de l'informatique et de l'imagerie",67412,https://www.google.com/
2810,8,2023-02-13 11:46:48,iCube,"Laboratoire des sciences de l'ingénieur, de l'informatique et de l'imagerie",67412,https://www.google.com/
2810,56,2023-02-13 11:46:48,iCube,"Laboratoire des sciences de l'ingénieur, de l'informatique et de l'imagerie",67412,https://www.google.com/
4238,35,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,38,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,39,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,41,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,42,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,45,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,51,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
4238,59,2023-02-13 11:46:58,SATIE,Systèmes et applications des technologies de l'information et de l'énergie,94235,https://www.google.com/
1421,19,2023-02-13 11:47:32,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1421,26,2023-02-13 11:47:32,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
1421,61,2023-02-13 11:47:32,Lab-STICC,Laboratoire des Sciences et Techniques de l'Information de la Communication et de la Connaissance,29238,https://www.google.com/
8145,38,2023-02-13 11:49:49,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
8145,42,2023-02-13 11:49:49,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
8145,44,2023-02-13 11:49:49,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
8145,45,2023-02-13 11:49:49,LASTIG,Laboratoire en sciences et technologies de l'information géographique,94165,https://www.google.com/
5540,4,2023-02-13 11:50:14,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
5540,38,2023-02-13 11:50:14,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
5540,39,2023-02-13 11:50:14,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
5540,42,2023-02-13 11:50:14,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
5540,45,2023-02-13 11:50:14,ETIS,Equipes Traitement de l'Information et Systèmes,95014,https://www.google.com/
5004,7,2023-02-13 11:54:55,SAFRAN,SAFRAN,95101,https://www.google.com/
5004,8,2023-02-13 11:54:55,SAFRAN,SAFRAN,95101,https://www.google.com/
5004,22,2023-02-13 11:54:55,SAFRAN,SAFRAN,95101,https://www.google.com/
5004,25,2023-02-13 11:54:55,SAFRAN,SAFRAN,95101,https://www.google.com/
5004,46,2023-02-13 11:54:55,SAFRAN,SAFRAN,95101,https://www.google.com/
5004,62,2023-02-13 11:54:55,SAFRAN,SAFRAN,95101,https://www.google.com/
610,8,2023-02-13 11:55:02,Institut Fresnel,Institut Fresnel,13397,https://www.google.com/
610,26,2023-02-13 11:55:02,Institut Fresnel,Institut Fresnel,13397,https://www.google.com/
610,29,2023-02-13 11:55:02,Institut Fresnel,Institut Fresnel,13397,https://www.google.com/
610,61,2023-02-13 11:55:02,Institut Fresnel,Institut Fresnel,13397,https://www.google.com/
477,7,2023-02-13 11:58:35,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
477,56,2023-02-13 11:58:35,LS2N,Laboratoire des Sciences du Numérique de Nantes,44321,https://www.google.com/
5987,5,2023-02-13 12:00:22,LISIC,"Laboratoire d'Informatique, Signal et Image de la Côte d'Opale",62228,https://www.google.com/
5987,38,2023-02-13 12:00:22,LISIC,"Laboratoire d'Informatique, Signal et Image de la Côte d'Opale",62228,https://www.google.com/
5987,48,2023-02-13 12:00:22,LISIC,"Laboratoire d'Informatique, Signal et Image de la Côte d'Opale",62228,https://www.google.com/
7499,38,2023-02-13 12:00:39,LIS,Laboratoire d'Informatique et des Systèmes,13397,https://www.google.com/
7499,39,2023-02-13 12:00:39,LIS,Laboratoire d'Informatique et des Systèmes,13397,https://www.google.com/
7499,40,2023-02-13 12:00:39,LIS,Laboratoire d'Informatique et des Systèmes,13397,https://www.google.com/
7499,41,2023-02-13 12:00:39,LIS,Laboratoire d'Informatique et des Systèmes,13397,https://www.google.com/
7499,43,2023-02-13 12:00:39,LIS,Laboratoire d'Informatique et des Systèmes,13397,https://www.google.com/
7499,60,2023-02-13 12:00:39,LIS,Laboratoire d'Informatique et des Systèmes,13397,https://www.google.com/
632,6,2023-02-13 12:01:07,SAMOVAR,"Services répartis, Architectures, MOdélisation, Validation, Administration des Réseaux",91011,https://www.google.com/
632,12,2023-02-13 12:01:07,SAMOVAR,"Services répartis, Architectures, MOdélisation, Validation, Administration des Réseaux",91011,https://www.google.com/
632,38,2023-02-13 12:01:07,SAMOVAR,"Services répartis, Architectures, MOdélisation, Validation, Administration des Réseaux",91011,https://www.google.com/
632,41,2023-02-13 12:01:07,SAMOVAR,"Services répartis, Architectures, MOdélisation, Validation, Administration des Réseaux",91011,https://www.google.com/
7494,16,2023-02-13 12:01:32,LABRI,Laboratoire Bordelais de Recherche en Informatique,33405,https://www.google.com/
7494,38,2023-02-13 12:01:32,LABRI,Laboratoire Bordelais de Recherche en Informatique,33405,https://www.google.com/
